y' at t0: 0.466 0.432 0.466 0.432 -0.932 -0.865 -1.213 0.304 1.213 -0.304 0.000 0.000 

Step nr. 1, h = 0.001
Step nr. 1322, h = 0.0712852145000532

Step nr. 1323, h = 0.0738563060043784

Step nr. 1324, h = 0.0752520806810794

Step nr. 1325, h = 0.0800814217338337

Step nr. 1326, h = 0.08380649656186

Step nr. 1327, h = 0.086869246361518

Step nr. 1328, h = 0.0924458347485982

Step nr. 1329, h = 0.0923660383513304

Step nr. 1330, h = 0.0894234143472632

Step nr. 1331, h = 0.078086678649177

Step nr. 1332, h = 0.0806550995748245

Step nr. 1333, h = 0.073595176606774

Step nr. 1334, h = 0.0750440047058506

Step nr. 1335, h = 0.0706701610542633

Step nr. 1336, h = 0.0714887120742574

Step nr. 1337, h = 0.0687155113657083

Step nr. 1338, h = 0.0692897473865426

Step nr. 1339, h = 0.0731796241597194

Step nr. 1340, h = 0.0744826159211659

Step nr. 1341, h = 0.0773548046621675

Step nr. 1342, h = 0.0821114100156626

Step nr. 1343, h = 0.0851633058066774

Step nr. 1344, h = 0.0890685898733493

Step nr. 1345, h = 0.0940406104655908

Step nr. 1346, h = 0.0912825939660879

Step nr. 1347, h = 0.0829792314002028

Step nr. 1348, h = 0.0850348156499679

Step nr. 1349, h = 0.075824341934446

Step nr. 1350, h = 0.0778157562471257

Step nr. 1351, h = 0.0721379463446389

Step nr. 1352, h = 0.0732567492005294

Step nr. 1353, h = 0.069701243172342

Step nr. 1354, h = 0.0680520365019806

Step nr. 1355, h = 0.0710485247047083

Step nr. 1356, h = 0.0737942458860543

Step nr. 1357, h = 0.0751743682263206

Step nr. 1358, h = 0.0798180806771859

Step nr. 1359, h = 0.0836416293100667

Step nr. 1360, h = 0.0866565290887664

Step nr. 1361, h = 0.0920191695246128

Step nr. 1362, h = 0.0926378962314428

Step nr. 1363, h = 0.0903074729124995

Step nr. 1364, h = 0.0784072346715771

Step nr. 1365, h = 0.081120692971215

Step nr. 1366, h = 0.0738248785597719

Step nr. 1367, h = 0.0753308257928528

Step nr. 1368, h = 0.0708241018707822

Step nr. 1369, h = 0.0716727085294168

Step nr. 1370, h = 0.0688204818509743

Step nr. 1371, h = 0.0690765115011985

Step nr. 1372, h = 0.0729198637245857

Step nr. 1373, h = 0.0743910378536399

Step nr. 1374, h = 0.0769779611086564

Step nr. 1375, h = 0.0818654767069261

Step nr. 1376, h = 0.0849806843694288

Step nr. 1377, h = 0.0887319872111274

Step nr. 1378, h = 0.0940862031772843

Step nr. 1379, h = 0.0912965204842102

Step nr. 1380, h = 0.0837413658023442

Step nr. 1381, h = 0.0856358597378487

Step nr. 1382, h = 0.0761211977342505

Step nr. 1383, h = 0.0781914757623603

Step nr. 1384, h = 0.0723346641723838

Step nr. 1385, h = 0.0734955320892834

Step nr. 1386, h = 0.0698333132618843

Step nr. 1387, h = 0.0681461193649268

Step nr. 1388, h = 0.0708128393607622

Step nr. 1389, h = 0.073740799188526

Step nr. 1390, h = 0.0750976437342638

Step nr. 1391, h = 0.0795426351716801

Step nr. 1392, h = 0.0834728077340557

Step nr. 1393, h = 0.0864492538857241

Step nr. 1394, h = 0.0915981334576075

Step nr. 1395, h = 0.0929415992103303

Step nr. 1396, h = 0.0912474821315

Step nr. 1397, h = 0.0787393791540641

Step nr. 1398, h = 0.0816104564580455

Step nr. 1399, h = 0.0740636539142269

Step nr. 1400, h = 0.0756306681625293

Step nr. 1401, h = 0.0709837663576199

Step nr. 1402, h = 0.071864195701613

Step nr. 1403, h = 0.0689283502087826

Step nr. 1404, h = 0.0688617987516101

Step nr. 1405, h = 0.0726584927997895

Step nr. 1406, h = 0.0742983763336639

Step nr. 1407, h = 0.0765838431382233

Step nr. 1408, h = 0.0816026414516655

Step nr. 1409, h = 0.0847955378247883

Step nr. 1410, h = 0.0884021754983189

Step nr. 1411, h = 0.0941346590915035

Step nr. 1412, h = 0.0913370041660984

Step nr. 1413, h = 0.0845372609200667

Step nr. 1414, h = 0.0862651307855476

Step nr. 1415, h = 0.0764250091428313

Step nr. 1416, h = 0.0785800012537742

Step nr. 1417, h = 0.0725352899800841

Step nr. 1418, h = 0.0737405156728686

Step nr. 1419, h = 0.069966461997523

Step nr. 1420, h = 0.0706507723951052

Step nr. 1421, h = 0.0682314258263798

Step nr. 1422, h = 0.0704064511801913

Step nr. 1423, h = 0.0736473872226729

Step nr. 1424, h = 0.074945267738247

Step nr. 1425, h = 0.0790218354319107

Step nr. 1426, h = 0.0831529552457609

Step nr. 1427, h = 0.086093012725185

Step nr. 1428, h = 0.0908843743227245

Step nr. 1429, h = 0.093533813646902

Step nr. 1430, h = 0.0916766168845507

Step nr. 1431, h = 0.0796190886565725

Step nr. 1432, h = 0.0824328662728842

Step nr. 1433, h = 0.0744878571832737

Step nr. 1434, h = 0.0761544520307857

Step nr. 1435, h = 0.0712633073824077

Step nr. 1436, h = 0.072199568580835

Step nr. 1437, h = 0.0691171354590388

Step nr. 1438, h = 0.0685123309072005

Step nr. 1439, h = 0.0722332391880105

Step nr. 1440, h = 0.0741526753524401

Step nr. 1441, h = 0.0759070052897177

Step nr. 1442, h = 0.081137960736679

Step nr. 1443, h = 0.0844882749147097

Step nr. 1444, h = 0.0878813897883559

Step nr. 1445, h = 0.0942239191888902

Step nr. 1446, h = 0.0914705354702094

Step nr. 1447, h = 0.0859247590786733

Step nr. 1448, h = 0.0873664942500159

Step nr. 1449, h = 0.0769439614113062

Step nr. 1450, h = 0.079251351126917

Step nr. 1451, h = 0.0728801768319656

Step nr. 1452, h = 0.0741629529797891

Step nr. 1453, h = 0.0701961210707203

Step nr. 1454, h = 0.0709233235709301

Step nr. 1455, h = 0.0683910798233695

Step nr. 1456, h = 0.0700179318405729

Step nr. 1457, h = 0.0735726619191945

Step nr. 1458, h = 0.0747934936448757

Step nr. 1459, h = 0.0784908174248769

Step nr. 1460, h = 0.0828267701548188

Step nr. 1461, h = 0.0857684769209964

Step nr. 1462, h = 0.0902380017465326

Step nr. 1463, h = 0.0939341865240441

Step nr. 1464, h = 0.0914407535741118

Step nr. 1465, h = 0.0806823518096972

Step nr. 1466, h = 0.0832414250973293

Step nr. 1467, h = 0.0749144321947026

Step nr. 1468, h = 0.0766785330492955

Step nr. 1469, h = 0.0715420232991214

Step nr. 1470, h = 0.0725347954986176

Step nr. 1471, h = 0.0693045200278141

Step nr. 1472, h = 0.0681902178362002

Step nr. 1473, h = 0.071841261306035

Step nr. 1474, h = 0.0740232454873713

Step nr. 1475, h = 0.0754229731151297

Step nr. 1476, h = 0.0806904814680024

Step nr. 1477, h = 0.0842021326827274

Step nr. 1478, h = 0.087430445398303

Step nr. 1479, h = 0.093566165487026

Step nr. 1480, h = 0.0917869039671203

Step nr. 1481, h = 0.087365562809045

Step nr. 1482, h = 0.077315807094637

Step nr. 1483, h = 0.07955720354514

Step nr. 1484, h = 0.0730485362483556

Step nr. 1485, h = 0.0743650240186021

Step nr. 1486, h = 0.0703062088645499

Step nr. 1487, h = 0.0710539860646381

Step nr. 1488, h = 0.06846728871828

Step nr. 1489, h = 0.0698428158434082

Step nr. 1490, h = 0.0735433993817143

Step nr. 1491, h = 0.0747227456177755

Step nr. 1492, h = 0.078237147594368

Step nr. 1493, h = 0.0826698055113821

Step nr. 1494, h = 0.0856243917906764

Step nr. 1495, h = 0.0899535690567976

Step nr. 1496, h = 0.0939568455515739

Step nr. 1497, h = 0.0913785344162903

Step nr. 1498, h = 0.081198035043227

Step nr. 1499, h = 0.0836418785654274

Step nr. 1500, h = 0.0751208933513712

Step nr. 1501, h = 0.0769346584936077

Step nr. 1502, h = 0.0716764563402814

Step nr. 1503, h = 0.0726973924542453

Step nr. 1504, h = 0.0693937002605572

Step nr. 1505, h = 0.0680381074477933

Step nr. 1506, h = 0.0716561256628412

Step nr. 1507, h = 0.0739613888064501

Step nr. 1508, h = 0.0753655466415276

Step nr. 1509, h = 0.0804894107046191

Step nr. 1510, h = 0.0840696574281788

Step nr. 1511, h = 0.0872344670212727

Step nr. 1512, h = 0.0931750955685863

Step nr. 1513, h = 0.0919700841166397

Step nr. 1514, h = 0.0880546216385695

Step nr. 1515, h = 0.0775788460056822

Step nr. 1516, h = 0.0799278129734906

Step nr. 1517, h = 0.0732349946405952

Step nr. 1518, h = 0.0745955175715216

Step nr. 1519, h = 0.0704308566909215

Step nr. 1520, h = 0.0712023471200074

Step nr. 1521, h = 0.0685531669582271

Step nr. 1522, h = 0.0696496585635491

Step nr. 1523, h = 0.0735134034680929

Step nr. 1524, h = 0.0746421457958928

Step nr. 1525, h = 0.0779466177691972

Step nr. 1526, h = 0.0824879559072843

Step nr. 1527, h = 0.0854663211592094

Step nr. 1528, h = 0.0896460767767998

Step nr. 1529, h = 0.0939855488553406

Step nr. 1530, h = 0.0913308107104695

Step nr. 1531, h = 0.0817864538633

Step nr. 1532, h = 0.0841011706579416

Step nr. 1533, h = 0.0753571173150015

Step nr. 1534, h = 0.0772281592768155

Step nr. 1535, h = 0.0718322504840018

Step nr. 1536, h = 0.0728851770851313

Step nr. 1537, h = 0.0694988505501516

Step nr. 1538, h = 0.067909642881133

Step nr. 1539, h = 0.071460276951147

Step nr. 1540, h = 0.0739039615513037

Step nr. 1541, h = 0.0753069703028083

Step nr. 1542, h = 0.0802693373398996

Step nr. 1543, h = 0.0839293005044567

Step nr. 1544, h = 0.0870324320355883

Step nr. 1545, h = 0.0927655369971847

Step nr. 1546, h = 0.0921876876396946

Step nr. 1547, h = 0.0888239314133451

Step nr. 1548, h = 0.0778674208957318

Step nr. 1549, h = 0.0803385909834084

Step nr. 1550, h = 0.073439882727083

Step nr. 1551, h = 0.0748498451330802

Step nr. 1552, h = 0.0705675255458197

Step nr. 1553, h = 0.0713654525260988

Step nr. 1554, h = 0.0686465601949009

Step nr. 1555, h = 0.069443872361333

Step nr. 1556, h = 0.0733672307663556

Step nr. 1557, h = 0.0745531005537901

Step nr. 1558, h = 0.0776163602228956

Step nr. 1559, h = 0.0822785772519203

Step nr. 1560, h = 0.0852942637401949

Step nr. 1561, h = 0.0893166754585699

Step nr. 1562, h = 0.0940200390575256

Step nr. 1563, h = 0.0912985817858728

Step nr. 1564, h = 0.0824504034029805

Step nr. 1565, h = 0.0846210103199976

Step nr. 1566, h = 0.0756195501437066

Step nr. 1567, h = 0.0775569045234951

Step nr. 1568, h = 0.0720043531511013

Step nr. 1569, h = 0.0730938082105735

Step nr. 1570, h = 0.0696133682667252

Step nr. 1571, h = 0.0679908923155658

Step nr. 1572, h = 0.071231592301592

Step nr. 1573, h = 0.0738426710123879

Step nr. 1574, h = 0.07523589163784

Step nr. 1575, h = 0.0800240969592188

Step nr. 1576, h = 0.0837742532900115

Step nr. 1577, h = 0.0868234297263601

Step nr. 1578, h = 0.0923458642572098

Step nr. 1579, h = 0.0924337612327938

Step nr. 1580, h = 0.0896532340456472

Step nr. 1581, h = 0.0781727846608569

Step nr. 1582, h = 0.0807780891496856

Step nr. 1583, h = 0.0736578848304458

Step nr. 1584, h = 0.0751212899753848

Step nr. 1585, h = 0.0707134443487332

Step nr. 1586, h = 0.0715396845192571

Step nr. 1587, h = 0.0687462958733343

Step nr. 1588, h = 0.06923490965003

Step nr. 1589, h = 0.0731126949583391

Step nr. 1590, h = 0.0744629869504336

Step nr. 1591, h = 0.0772582212039556

Step nr. 1592, h = 0.0820480174409976
Done in 1592 steps!
